D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16
0.00E+00,-4.50E-29,-4.17E-27,-4.12E-26,-1.36E-26,7.88E-19,2.07E-17,-5.80E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.84E-28,7.74E-29,2.84E-27,1.21E-25,-2.74E-18,-9.79E-18,-5.98E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.56E-29,3.17E-27,-3.28E-26,2.02E-25,8.84E-19,-8.03E-18,1.16E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.96E-28,-5.41E-28,-6.63E-27,-2.51E-26,-6.30E-19,2.08E-18,-1.74E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.06E-29,2.63E-29,-2.08E-26,2.48E-26,2.57E-19,-4.62E-18,-5.49E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.17E-28,-6.05E-28,1.62E-26,4.17E-25,-9.58E-19,1.23E-17,8.22E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-5.25E-28,9.60E-30,3.94E-26,-1.78E-26,-2.51E-19,1.10E-17,-6.97E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.70E-30,-8.09E-29,-3.08E-28,2.64E-27,-4.63E-20,-2.05E-19,1.89E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.86E-29,3.70E-28,4.48E-27,-5.30E-26,4.22E-19,-4.05E-18,-7.79E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.58E-28,-3.28E-27,1.18E-26,-1.21E-25,6.92E-19,-3.10E-18,-3.00E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.24E-28,-2.14E-27,-3.08E-26,1.09E-25,-6.75E-19,4.29E-18,1.61E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.33E-29,-1.24E-27,2.17E-26,5.65E-26,3.18E-19,1.21E-17,1.10E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.71E-28,-2.12E-27,-4.04E-27,-8.31E-26,2.28E-18,6.90E-18,4.90E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.49E-28,8.50E-28,3.88E-26,-4.91E-27,-8.79E-19,2.71E-18,2.34E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.31E-28,-3.10E-27,-2.74E-26,-4.35E-26,-8.76E-19,6.07E-18,-9.45E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.98E-29,9.48E-28,-3.37E-26,-1.36E-25,6.84E-19,-4.12E-18,5.06E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.33E-29,-1.25E-27,-3.48E-26,-3.63E-25,-2.55E-18,-1.41E-17,-1.60E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.09E-29,-1.10E-27,-4.80E-27,1.76E-26,2.33E-19,-3.04E-19,5.91E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.58E-28,-1.80E-27,-3.50E-26,-2.52E-25,-6.63E-19,6.00E-18,-3.74E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.48E-28,9.47E-28,3.77E-26,-4.65E-26,3.75E-19,-4.16E-18,-9.03E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.39E-29,1.61E-27,7.71E-27,-3.64E-26,1.81E-19,-2.35E-18,-1.05E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.32E-28,-2.97E-28,-2.87E-26,-1.91E-25,8.73E-19,2.24E-17,-2.26E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.56E-29,-6.84E-28,7.27E-26,-1.07E-25,5.65E-19,-7.64E-18,-8.85E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.59E-29,2.80E-28,2.62E-27,9.71E-27,4.06E-19,-2.65E-19,2.98E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.73E-30,6.22E-28,-3.73E-28,1.15E-26,2.27E-20,1.70E-18,6.11E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.84E-29,-7.96E-28,-1.92E-26,1.05E-25,2.81E-19,-3.47E-18,5.16E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.38E-29,-2.76E-28,-4.16E-26,6.61E-26,6.29E-19,-7.70E-18,7.56E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.50E-28,3.40E-27,6.28E-26,-2.45E-25,-1.09E-18,7.35E-18,-1.53E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.89E-28,4.18E-27,4.00E-26,5.96E-26,1.79E-18,6.60E-18,-5.15E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.71E-28,1.42E-27,2.74E-26,4.44E-26,-6.30E-19,-2.02E-17,-2.07E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.31E-28,7.62E-28,-6.68E-26,-2.51E-25,1.10E-18,-9.53E-18,3.94E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.77E-28,1.61E-27,6.48E-27,-6.33E-26,-1.54E-18,-5.96E-18,7.02E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.71E-28,-5.40E-27,-6.77E-27,2.65E-25,1.14E-18,-5.43E-18,9.13E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.05E-29,-6.66E-28,8.20E-27,1.41E-26,8.90E-19,3.10E-18,2.64E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,6.93E-29,-1.89E-27,-1.76E-26,-2.29E-26,-1.88E-19,4.92E-18,3.50E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.17E-29,-3.22E-27,2.93E-26,-4.12E-26,-7.56E-19,6.69E-18,1.65E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.07E-28,-3.26E-27,3.62E-27,6.69E-26,8.67E-19,-5.83E-18,-5.39E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.73E-29,6.03E-28,8.16E-27,-1.17E-25,6.97E-19,-9.66E-18,-8.51E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.18E-28,4.90E-27,1.91E-26,1.36E-27,3.12E-19,1.33E-17,-1.48E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.22E-29,-3.31E-28,1.42E-27,8.64E-27,-1.29E-19,-3.09E-18,-4.54E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.32E-28,-1.63E-27,2.94E-26,-2.38E-26,-1.12E-18,4.37E-19,-1.16E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.20E-29,6.62E-28,1.19E-26,1.01E-25,-2.28E-19,-1.05E-17,2.24E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.48E-28,4.47E-27,-4.73E-26,-2.54E-26,-2.25E-18,-5.76E-18,-1.15E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.04E-28,1.77E-27,2.31E-26,9.70E-26,1.79E-19,-3.70E-18,-2.39E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.86E-29,-4.12E-28,-1.64E-26,-1.19E-26,-4.69E-19,1.32E-19,5.57E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-9.44E-29,-1.38E-27,-7.44E-27,-4.91E-26,-1.56E-19,-6.95E-18,-1.54E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.81E-29,-6.13E-27,2.24E-26,-2.18E-25,2.59E-19,-1.97E-17,-4.43E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.41E-28,1.38E-27,2.13E-26,1.84E-25,9.49E-19,-6.49E-18,-9.30E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.68E-29,-3.85E-27,-1.55E-26,9.29E-26,-4.60E-19,-2.63E-17,-1.20E-18,0.00E+00,-5.45E-28,3.48E-26,-5.73E-27,-1.86E-27,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,2.28E-28,4.86E-29,-4.50E-27,3.69E-26,-3.13E-19,4.76E-18,1.13E-17,0.00E+00,-5.45E-28,3.48E-26,-5.73E-27,-1.86E-27,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,3.57E-29,2.46E-28,1.11E-27,-2.73E-26,3.67E-19,-7.93E-19,-2.36E-18,0.00E+00,6.62E-28,-9.03E-27,1.63E-27,5.39E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,-2.55E-28,7.83E-28,-1.07E-26,-1.61E-26,-4.86E-19,3.61E-19,1.85E-19,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,-6.65E-29,-2.09E-27,-8.92E-27,-3.63E-26,5.97E-19,-3.50E-18,-1.93E-18,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,1.68E-28,2.85E-28,6.22E-26,-2.56E-25,1.15E-18,-4.82E-18,2.37E-18,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,-3.49E-29,2.51E-27,5.58E-26,-6.66E-26,-2.08E-18,-6.30E-18,5.89E-18,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,-5.18E-29,-1.22E-27,-2.76E-27,5.65E-26,-1.44E-19,-6.47E-18,-1.14E-18,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
0.00E+00,4.39E-28,5.08E-27,-4.46E-26,4.49E-26,-2.39E-18,-8.13E-18,1.81E-17,0.00E+00,7.12E-29,-1.01E-26,1.64E-27,5.29E-28,6.12E-18,4.30E-19,-2.09E-02
